AgentIndex,Episode,TimeInRangeRatio,MeanDeviation,TotalEvents,EventsPerMinute,PanicCount,MaxHR,MeanRecoveryTime,OverreactionCount
14,9,0.6633334,8.685804,5,1,0,122.3709,21.5,0
15,9,0.93,5.115726,9,1.8,0,112.3116,3,1
16,9,0.9733334,5.080839,10,2,0,98.09976,4,1
17,9,0.8233333,6.165666,6,1.2,0,113.2839,8.833333,0
18,9,1,4.867143,8,1.6,0,92.98957,0,0
19,9,0.8166667,7.453574,5,1,0,115.483,9.166667,0
0,10,0.98,4.745692,7,1.4,0,110.6334,1.5,0
1,10,0.8666667,4.918831,6,1.2,0,109.9192,8,1
2,10,0.7866667,4.578061,5,1,0,117.2341,10.66667,0
3,10,0.6433333,8.726925,5,1,0,113.7617,19.4,0
4,10,0.9933333,4.245279,8,1.6,0,104.5687,2,1
5,10,0.98,4.775053,7,1.4,0,110.6589,3,0
6,10,0.74,6.613444,6,1.2,0,105.7688,15.6,0
7,10,0.9933333,5.036885,7,1.4,0,103.1711,2,0
8,10,0.9433333,3.242278,9,1.8,0,100.2849,3.4,0
9,10,0.66,9.090743,4,0.8,0,113.5825,26.33333,0
10,10,0.6933333,4.904622,6,1.2,0,114.9401,18.4,0
11,10,0.9366667,5.046866,9,1.8,0,102.0169,9.5,0
12,10,0.8166667,4.765475,6,1.2,0,97.73918,10.6,0
13,10,0.76,6.614093,5,1,0,106.1876,7.857143,0
14,10,0.9533333,5.03517,9,1.8,0,109.4544,2.8,1
15,10,0.7833334,4.449825,8,1.6,0,94.17582,9.285714,0
16,10,0.8866667,5.623795,5,1,0,105.4989,6.8,0
17,10,0.7933334,4.744585,7,1.4,0,103.3036,8.857142,1
18,10,0.97,4.246237,6,1.2,0,95.2684,3,0
19,10,0.8866667,7.112647,7,1.4,0,106.2274,8.5,0
0,11,0.8033333,6.773305,8,1.6,0,99.02487,29.5,0
1,11,0.74,7.052201,5,1,0,104.0185,16.75,0
2,11,0.91,5.625372,7,1.4,0,116.6436,4.5,0
3,11,0.3633333,11.05676,4,0.8,0,109.3376,36,0
4,11,0.88,6.197095,7,1.4,0,97.67376,9,0
5,11,0.82,6.726775,5,1,0,114.0663,13.5,0
6,11,0.97,4.348187,11,2.2,0,98.3613,9,0
7,11,0.92,4.260719,13,2.6,0,102.8281,4.8,2
8,11,0.7866667,7.162038,4,0.8,0,115.2993,16,0
9,11,0.9733334,4.795131,8,1.6,0,93.81542,2.666667,0
10,11,0.8733333,5.095155,6,1.2,0,107.5793,6.8,0
11,11,0.8233333,6.483883,5,1,0,107.9581,10.4,0
12,11,0.59,8.914733,4,0.8,0,105.4248,24.6,0
13,11,0.94,6.063496,5,1,0,113.2514,7,0
14,11,0.9766667,5.901439,6,1.2,0,112.6405,3.5,0
15,11,0.2533333,10.65837,3,0.6,0,111.8813,74.66666,0
16,11,0.8466667,6.158429,6,1.2,0,108.5826,9.2,0
17,11,0.9633333,4.882706,6,1.2,0,108.2152,2.75,0
18,11,0.8433333,5.531292,15,3,0,105.078,7.833333,1
19,11,0.57,8.260104,6,1.2,0,120.2062,21.5,0
0,12,0.85,6.071128,6,1.2,0,111.0108,9,0
1,12,1,5.151419,8,1.6,0,91.81368,0,0
2,12,0.91,6.255774,10,2,0,98.50948,5.4,0
3,12,0.93,4.04004,1,0.2,0,97.02932,21,0
4,12,0.7033333,7.181833,5,1,0,113.0132,22.25,0
5,12,0.93,4.267964,12,2.4,0,112.5731,10.5,2
6,12,0.7233334,7.551926,6,1.2,0,120.2935,13.83333,0
7,12,0.7033333,7.695959,5,1,0,122.1037,22.25,0
8,12,0.99,3.959894,6,1.2,0,99.9846,1.5,0
9,12,0.9066667,4.196082,9,1.8,0,97.00491,10,0
10,12,0.79,5.958738,8,1.6,0,101.7354,9,0
11,12,0.9966667,4.329632,6,1.2,0,99.36842,1,0
12,12,0.5733333,8.505241,5,1,0,112.079,21.33333,0
13,12,0.62,7.418117,5,1,0,124.8976,22.2,0
14,12,0.5566667,8.003313,6,1.2,0,117.3408,22.2,0
15,12,0.51,13.06692,8,1.6,0,124.5777,27,2
16,12,0.62,9.128275,5,1,0,122.8008,22.8,0
17,12,0.99,5.076561,10,2,0,100.8812,3,0
18,12,0.71,7.102903,3,0.6,0,107.5287,29,0
19,12,0.7633333,7.727544,4,0.8,0,123.9221,13.75,0
0,13,0.71,6.382737,5,1,0,111.7261,14.5,0
